Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Element Code,Element,ISO Currency Code,Currency,Year Code,Year,Months Code,Months,Unit,Value,Flag
PHL,2012-07-01,2012-07-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2012,2012,7007,July,,41.905409090909103,X
PHL,2012-08-01,2012-08-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2012,2012,7008,August,,42.045210526315799,X
PHL,2012-09-01,2012-09-30,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2012,2012,7009,September,,41.748950000000001,X
PHL,2012-10-01,2012-10-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2012,2012,7010,October,,41.452136363636399,X
PHL,2012-11-01,2012-11-30,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2012,2012,7011,November,,41.122157894736802,X
PHL,2012-12-01,2012-12-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2012,2012,7012,December,,41.006722222222201,X
PHL,2013-01-01,2013-12-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2013,2013,7021,Annual value,,42.446184830673999,X
PHL,2013-01-01,2013-01-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2013,2013,7001,January,,40.729500000000002,X
PHL,2013-02-01,2013-02-28,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2013,2013,7002,February,,40.672249999999998,X
PHL,2013-03-01,2013-03-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2013,2013,7003,March,,40.712736842105301,X
PHL,2013-04-01,2013-04-30,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2013,2013,7004,April,,41.142238095238099,X
PHL,2013-05-01,2013-05-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2013,2013,7005,May,,41.297571428571402,X
PHL,2013-06-01,2013-06-30,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2013,2013,7006,June,,42.906947368421100,X
PHL,2013-07-01,2013-07-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2013,2013,7007,July,,43.355869565217397,X
PHL,2013-08-01,2013-08-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2013,2013,7008,August,,43.863941176470597,X
PHL,2013-09-01,2013-09-30,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2013,2013,7009,September,,43.831809523809497,X
PHL,2013-10-01,2013-10-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2013,2013,7010,October,,43.182476190476201,X
PHL,2013-11-01,2013-11-30,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2013,2013,7011,November,,43.554600000000001,X
PHL,2013-12-01,2013-12-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2013,2013,7012,December,,44.104277777777803,X
PHL,2014-01-01,2014-12-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2014,2014,7021,Annual value,,44.395154304209697,X
PHL,2014-01-01,2014-01-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2014,2014,7001,January,,44.926571428571400,X
PHL,2014-02-01,2014-02-28,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2014,2014,7002,February,,44.895000000000003,X
PHL,2014-03-01,2014-03-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2014,2014,7003,March,,44.791571428571402,X
PHL,2014-04-01,2014-04-30,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2014,2014,7004,April,,44.641578947368402,X
PHL,2014-05-01,2014-05-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2014,2014,7005,May,,43.923619047618999,X
PHL,2014-06-01,2014-06-30,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2014,2014,7006,June,,43.817500000000003,X
PHL,2014-07-01,2014-07-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2014,2014,7007,July,,43.466523809523800,X
PHL,2014-08-01,2014-08-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2014,2014,7008,August,,43.767315789473699,X
PHL,2014-09-01,2014-09-30,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2014,2014,7009,September,,44.075142857142893,X
PHL,2014-10-01,2014-10-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2014,2014,7010,October,,44.797863636363601,X
PHL,2014-11-01,2014-11-30,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2014,2014,7011,November,,44.951400000000000,X
PHL,2014-12-01,2014-12-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2014,2014,7012,December,,44.687764705882401,X
PHL,2015-01-01,2015-12-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2015,2015,7021,Annual value,,45.502839942143098,X
PHL,2015-01-01,2015-01-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2015,2015,7001,January,,44.604411764705901,X
PHL,2015-02-01,2015-02-28,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2015,2015,7002,February,,44.221368421052603,X
PHL,2015-03-01,2015-03-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2015,2015,7003,March,,44.445727272727297,X
PHL,2015-04-01,2015-04-30,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2015,2015,7004,April,,44.413578947368400,X
PHL,2015-05-01,2015-05-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2015,2015,7005,May,,44.610599999999998,X
PHL,2015-06-01,2015-06-30,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2015,2015,7006,June,,44.983142857142902,X
PHL,2015-07-01,2015-07-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2015,2015,7007,July,,45.264909090909107,X
PHL,2015-08-01,2015-08-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2015,2015,7008,August,,46.142000000000003,X
PHL,2015-09-01,2015-09-30,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2015,2015,7009,September,,46.750428571428600,X
PHL,2015-10-01,2015-10-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2015,2015,7010,October,,46.360909090909097,X
PHL,2015-11-01,2015-11-30,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2015,2015,7011,November,,47.006687499999998,X
PHL,2015-12-01,2015-12-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2015,2015,7012,December,,47.230315789473693,X
PHL,2016-01-01,2016-12-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2016,2016,7021,Annual value,,47.492463858509907,X
PHL,2016-01-01,2016-01-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2016,2016,7001,January,,47.511099999999999,X
PHL,2016-02-01,2016-02-29,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2016,2016,7002,February,,47.636105263157901,X
PHL,2016-03-01,2016-03-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2016,2016,7003,March,,46.723952380952397,X
PHL,2016-04-01,2016-04-30,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2016,2016,7004,April,,46.284523809523797,X
PHL,2016-05-01,2016-05-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2016,2016,7005,May,,46.802285714285702,X
PHL,2016-06-01,2016-06-30,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2016,2016,7006,June,,46.464454545454601,X
PHL,2016-07-01,2016-07-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2016,2016,7007,July,,47.058100000000003,X
PHL,2016-08-01,2016-08-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2016,2016,7008,August,,46.680863636363597,X
PHL,2016-09-01,2016-09-30,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2016,2016,7009,September,,47.429380952381003,X
PHL,2016-10-01,2016-10-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2016,2016,7010,October,,48.348199999999999,X
PHL,2016-11-01,2016-11-30,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2016,2016,7011,November,,49.155000000000001,X
PHL,2016-12-01,2016-12-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2016,2016,7012,December,,49.815600000000003,X
PHL,2017-01-01,2017-12-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2017,2017,7021,Annual value,,50.403719793717698,X
PHL,2017-01-01,2017-01-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2017,2017,7001,January,,49.736285714285692,X
PHL,2017-02-01,2017-02-28,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2017,2017,7002,February,,49.961399999999998,X
PHL,2017-03-01,2017-03-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2017,2017,7003,March,,50.275173913043503,X
PHL,2017-04-01,2017-04-30,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2017,2017,7004,April,,49.862647058823498,X
PHL,2017-05-01,2017-05-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2017,2017,7005,May,,49.860318181818201,X
PHL,2017-06-01,2017-06-30,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2017,2017,7006,June,,49.850099999999998,X
PHL,2017-07-01,2017-07-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2017,2017,7007,July,,50.638190476190502,X
PHL,2017-08-01,2017-08-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2017,2017,7008,August,,50.874714285714298,X
PHL,2017-09-01,2017-09-30,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2017,2017,7009,September,,51.009421052631602,X
PHL,2017-10-01,2017-10-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2017,2017,7010,October,,51.343299999999999,X
PHL,2017-11-01,2017-11-30,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2017,2017,7011,November,,51.038350000000001,X
PHL,2017-12-01,2017-12-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2017,2017,7012,December,,50.394736842105303,X
PHL,2018-01-01,2018-12-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2018,2018,7021,Annual value,,52.661429953968302,X
PHL,2018-01-01,2018-01-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2018,2018,7001,January,,50.508666666666699,X
PHL,2018-02-01,2018-02-28,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2018,2018,7002,February,,51.785631578947402,X
PHL,2018-03-01,2018-03-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2018,2018,7003,March,,52.067599999999999,X
PHL,2018-04-01,2018-04-30,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2018,2018,7004,April,,52.098599999999998,X
PHL,2018-05-01,2018-05-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2018,2018,7005,May,,52.194809523809496,X
PHL,2018-06-01,2018-06-30,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2018,2018,7006,June,,53.047631578947403,X
PHL,2018-07-01,2018-07-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2018,2018,7007,July,,53.432909090909099,X
PHL,2018-08-01,2018-08-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2018,2018,7008,August,,53.273523809523802,X
PHL,2018-09-01,2018-09-30,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2018,2018,7009,September,,53.941899999999997,X
PHL,2018-10-01,2018-10-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2018,2018,7010,October,,54.008565217391293,X
PHL,2018-11-01,2018-11-30,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2018,2018,7011,November,,52.808263157894707,X
PHL,2018-12-01,2018-12-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2018,2018,7012,December,,52.769058823529399,X
PHL,2019-01-01,2019-12-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2019,2019,7021,Annual value,,51.795782651733298,X
PHL,2019-01-01,2019-01-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2019,2019,7001,January,,52.467909090909103,X
PHL,2019-02-01,2019-02-28,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2019,2019,7002,February,,52.190055555555602,X
PHL,2019-03-01,2019-03-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2019,2019,7003,March,,52.413428600000003,X
PHL,2019-04-01,2019-04-30,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2019,2019,7004,April,,52.112222222222201,X
PHL,2019-05-01,2019-05-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2019,2019,7005,May,,52.262000000000000,X
PHL,2019-06-01,2019-06-30,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2019,2019,7006,June,,51.802944444444400,X
PHL,2019-07-01,2019-07-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2019,2019,7007,July,,51.142869565217403,X
PHL,2019-08-01,2019-08-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2019,2019,7008,August,,52.054736842105299,X
PHL,2019-09-01,2019-09-30,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2019,2019,7009,September,,52.105190476190501,X
PHL,2019-10-01,2019-10-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2019,2019,7010,October,,51.504173913043502,X
PHL,2019-11-01,2019-11-30,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2019,2019,7011,November,,50.726750000000003,X
PHL,2019-12-01,2019-12-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2019,2019,7012,December,,50.767111111111099,X
PHL,2020-01-01,2020-12-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2020,2020,7021,Annual value,,49.624096002632797,X
PHL,2020-01-01,2020-01-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2020,2020,7001,January,,50.838571428571399,X
PHL,2020-02-01,2020-02-29,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2020,2020,7002,February,,50.744789473684200,X
PHL,2020-03-01,2020-03-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2020,2020,7003,March,,50.903571428571389,X
PHL,2020-04-01,2020-04-30,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2020,2020,7004,April,,50.734900000000003,X
PHL,2020-05-01,2020-05-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2020,2020,7005,May,,50.555578947368403,X
PHL,2020-06-01,2020-06-30,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2020,2020,7006,June,,50.097238095238097,X
PHL,2020-07-01,2020-07-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2020,2020,7007,July,,49.467545454545501,X
PHL,2020-08-01,2020-08-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2020,2020,7008,August,,48.843315789473699,X
PHL,2020-09-01,2020-09-30,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2020,2020,7009,September,,48.505681818181799,X
PHL,2020-10-01,2020-10-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2020,2020,7010,October,,48.482181818181800,X
PHL,2020-11-01,2020-11-30,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2020,2020,7011,November,,48.252055555555600,X
PHL,2020-12-01,2020-12-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2020,2020,7012,December,,48.063722222222189,X
PHL,2021-01-01,2021-12-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2021,2021,7021,Annual value,,49.254597728841198,X
PHL,2021-01-01,2021-01-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2021,2021,7001,January,,48.061399999999999,X
PHL,2021-02-01,2021-02-28,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2021,2021,7002,February,,48.204166666666701,X
PHL,2021-03-01,2021-03-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2021,2021,7003,March,,48.574304347826093,X
PHL,2021-04-01,2021-04-30,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2021,2021,7004,April,,48.462000000000003,X
PHL,2021-05-01,2021-05-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2021,2021,7005,May,,47.955150000000003,X
PHL,2021-06-01,2021-06-30,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2021,2021,7006,June,,48.124727272727299,X
PHL,2021-07-01,2021-07-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2021,2021,7007,July,,49.942952380952399,X
PHL,2021-08-01,2021-08-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2021,2021,7008,August,,50.234333333333304,X
PHL,2021-09-01,2021-09-30,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2021,2021,7009,September,,50.142136363636403,X
PHL,2021-10-01,2021-10-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2021,2021,7010,October,,50.749142857142893,X
PHL,2021-11-01,2021-11-30,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2021,2021,7011,November,,50.357050000000001,X
PHL,2021-12-01,2021-12-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2021,2021,7012,December,,50.247809523809501,X
PHL,2022-01-01,2022-12-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2022,2022,7021,Annual value,,54.477785837204998,X
PHL,2022-01-01,2022-01-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2022,2022,7001,January,,51.235285714285702,X
PHL,2022-02-01,2022-02-28,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2022,2022,7002,February,,51.280666666666697,X
PHL,2022-03-01,2022-03-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2022,2022,7003,March,,52.073956521739099,X
PHL,2022-04-01,2022-04-30,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2022,2022,7004,April,,51.975999999999999,X
PHL,2022-05-01,2022-05-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2022,2022,7005,May,,52.361750000000001,X
PHL,2022-06-01,2022-06-30,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2022,2022,7006,June,,53.568545454545507,X
PHL,2022-07-01,2022-07-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2022,2022,7007,July,,55.892523809523801,X
PHL,2022-08-01,2022-08-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2022,2022,7008,August,,55.750095238095199,X
PHL,2022-09-01,2022-09-30,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2022,2022,7009,September,,57.433761904761901,X
PHL,2022-10-01,2022-10-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2022,2022,7010,October,,58.824700000000000,X
PHL,2022-11-01,2022-11-30,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2022,2022,7011,November,,57.652250000000002,X
PHL,2022-12-01,2022-12-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2022,2022,7012,December,,55.683894736842099,X
PHL,2023-01-01,2023-12-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2023,2023,7021,Annual value,,55.630363223193001,X
PHL,2023-01-01,2023-01-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2023,2023,7001,January,,54.991285714285702,X
PHL,2023-02-01,2023-02-28,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2023,2023,7002,February,,54.783052631578897,X
PHL,2023-03-01,2023-03-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2023,2023,7003,March,,54.795565217391299,X
PHL,2023-04-01,2023-04-30,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2023,2023,7004,April,,55.315500000000000,X
PHL,2023-05-01,2023-05-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2023,2023,7005,May,,55.727863636363601,X
PHL,2023-06-01,2023-06-30,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2023,2023,7006,June,,55.894550000000002,X
PHL,2023-07-01,2023-07-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2023,2023,7007,July,,54.921050000000001,X
PHL,2023-08-01,2023-08-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2023,2023,7008,August,,56.159857142857099,X
PHL,2023-09-01,2023-09-30,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2023,2023,7009,September,,56.786900000000003,X
PHL,2023-10-01,2023-10-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2023,2023,7010,October,,56.788857142857097,X
PHL,2023-11-01,2023-11-30,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2023,2023,7011,November,,55.812210526315802,X
PHL,2023-12-01,2023-12-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2023,2023,7012,December,,55.587666666666699,X
PHL,2024-01-01,2024-01-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2024,2024,7001,January,,55.972272727272703,X
PHL,2024-02-01,2024-02-29,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2024,2024,7002,February,,56.064900000000002,X
PHL,2024-03-01,2024-03-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2024,2024,7003,March,,55.849263157894697,X
PHL,2024-04-01,2024-04-30,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2024,2024,7004,April,,56.950550000000000,X
PHL,2024-05-01,2024-05-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2024,2024,7005,May,,57.761863636363600,X
PHL,2024-06-01,2024-06-30,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2024,2024,7006,June,,58.696277777777802,X
PHL,2024-07-01,2024-07-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2024,2024,7007,July,,58.484478260869601,X
PHL,2024-08-01,2024-08-31,171,'608,Philippines,LCU,Local currency units per USD,PHP,Philippine Peso,2024,2024,7008,August,,57.193449999999999,X
PHL,1970-01-01,1970-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,1970,1970,7021,Annual value,,5.904349999325000,X
PHL,1971-01-01,1971-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,1971,1971,7021,Annual value,,6.431708332333330,X
PHL,1972-01-01,1972-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,1972,1972,7021,Annual value,,6.674841665750000,X
PHL,1973-01-01,1973-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,1973,1973,7021,Annual value,,6.756283332333330,X
PHL,1974-01-01,1974-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,1974,1974,7021,Annual value,,6.787874999416670,X
PHL,1975-01-01,1975-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,1975,1975,7021,Annual value,,7.247899999000000,X
PHL,1976-01-01,1976-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,1976,1976,7021,Annual value,,7.440258332333330,X
PHL,1977-01-01,1977-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,1977,1977,7021,Annual value,,7.402824999000000,X
PHL,1978-01-01,1978-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,1978,1978,7021,Annual value,,7.365758332500000,X
PHL,1979-01-01,1979-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,1979,1979,7021,Annual value,,7.377549999000000,X
PHL,1980-01-01,1980-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,1980,1980,7021,Annual value,,7.511433332333330,X
PHL,1981-01-01,1981-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,1981,1981,7021,Annual value,,7.899649999083330,X
PHL,1982-01-01,1982-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,1982,1982,7021,Annual value,,8.539999999416670,X
PHL,1983-01-01,1983-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,1983,1983,7021,Annual value,,11.112716665833300,X
PHL,1984-01-01,1984-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,1984,1984,7021,Annual value,,16.698708332916699,X
PHL,1985-01-01,1985-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,1985,1985,7021,Annual value,,18.607341666500002,X
PHL,1986-01-01,1986-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,1986,1986,7021,Annual value,,20.385683333333301,X
PHL,1987-01-01,1987-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,1987,1987,7021,Annual value,,20.567675000000001,X
PHL,1988-01-01,1988-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,1988,1988,7021,Annual value,,21.094674999999999,X
PHL,1989-01-01,1989-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,1989,1989,7021,Annual value,,21.736683333333300,X
PHL,1990-01-01,1990-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,1990,1990,7021,Annual value,,24.310500000000001,X
PHL,1991-01-01,1991-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,1991,1991,7021,Annual value,,27.478633333333299,X
PHL,1992-01-01,1992-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,1992,1992,7021,Annual value,,25.512491666666701,X
PHL,1993-01-01,1993-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,1993,1993,7021,Annual value,,27.119841666666701,X
PHL,1994-01-01,1994-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,1994,1994,7021,Annual value,,26.417166666666699,X
PHL,1995-01-01,1995-12-31,171,'608,Philippines,SLC,Standard local currency units per USD,PHP,Philippine Peso,1995,1995,7021,Annual value,,25.714466666666699,X
